Store,Dept,Date,Weekly_Sales_Pred
9,72,2013-07-19,38695.06
9,72,2013-07-26,38695.06
9,74,2012-11-02,12375.666
9,74,2012-11-09,12375.666
9,74,2012-11-16,12375.666
9,74,2012-11-23,15422.831
9,74,2012-11-30,11253.48
9,74,2012-12-07,14207.692
9,74,2012-12-14,14207.692
9,74,2012-12-21,14207.692
9,74,2012-12-28,11171.861
9,74,2013-01-04,11473.563
9,74,2013-01-11,11473.563
9,74,2013-01-18,11473.563
9,74,2013-01-25,11473.563
9,74,2013-02-01,12187.731
9,74,2013-02-08,12778.159
9,74,2013-02-15,12187.731
9,74,2013-02-22,12187.731
9,74,2013-03-01,12187.731
9,74,2013-03-08,12187.731
9,74,2013-03-15,12187.731
9,74,2013-03-22,12187.731
9,74,2013-03-29,12187.731
9,74,2013-04-05,12187.731
9,74,2013-04-12,12187.731
9,74,2013-04-19,12187.731
9,74,2013-04-26,12187.731
9,74,2013-05-03,12187.731
9,74,2013-05-10,12187.731
9,74,2013-05-17,12187.731
9,74,2013-05-24,12187.731
9,74,2013-05-31,12187.731
9,74,2013-06-07,12187.731
9,74,2013-06-14,12187.731
9,74,2013-06-21,12187.731
9,74,2013-06-28,12187.731
9,74,2013-07-05,12187.731
9,74,2013-07-12,12187.731
9,74,2013-07-19,12187.731
9,74,2013-07-26,12187.731
9,79,2012-11-02,12759.967
9,79,2012-11-09,12759.967
9,79,2012-11-16,12759.967
9,79,2012-11-23,15733.89
9,79,2012-11-30,13431.251
9,79,2012-12-07,14591.993
9,79,2012-12-14,14591.993
9,79,2012-12-21,14591.993
9,79,2012-12-28,11556.162
9,79,2013-01-04,11857.864
9,79,2013-01-11,11857.864
9,79,2013-01-18,11857.864
9,79,2013-01-25,11857.864
9,79,2013-02-01,12572.032
9,79,2013-02-08,13162.46
9,79,2013-02-15,12572.032
9,79,2013-02-22,12572.032
9,79,2013-03-01,12572.032
9,79,2013-03-08,12572.032
9,79,2013-03-15,12572.032
9,79,2013-03-22,12572.032
9,79,2013-03-29,12572.032
9,79,2013-04-05,12572.032
9,79,2013-04-12,12572.032
9,79,2013-04-19,12572.032
9,79,2013-04-26,12572.032
9,79,2013-05-03,12572.032
9,79,2013-05-10,12572.032
9,79,2013-05-17,12572.032
9,79,2013-05-24,12572.032
9,79,2013-05-31,12572.032
9,79,2013-06-07,12572.032
9,79,2013-06-14,12572.032
9,79,2013-06-21,12572.032
9,79,2013-06-28,12572.032
9,79,2013-07-05,12572.032
9,79,2013-07-12,12572.032
9,79,2013-07-19,12572.032
9,79,2013-07-26,12572.032
9,80,2013-05-17,6343.134
9,80,2013-06-14,6343.134
9,80,2013-07-19,6343.134
9,80,2013-07-26,6343.134
9,81,2012-11-02,7620.1694
9,81,2012-11-09,7620.1694
9,81,2012-11-16,7620.1694
9,81,2012-11-23,10594.092
9,81,2012-11-30,8291.452
9,81,2012-12-07,9757.328
9,81,2012-12-14,9757.328
9,81,2012-12-21,9757.328
9,81,2012-12-28,6721.499
9,81,2013-01-04,6718.0684
9,81,2013-01-11,6718.0684
9,81,2013-01-18,6718.0684
9,81,2013-01-25,6718.0684
9,81,2013-02-01,7432.2363
9,81,2013-02-08,8022.662
9,81,2013-02-15,7432.2363
9,81,2013-02-22,7432.2363
9,81,2013-03-01,7432.2363
9,81,2013-03-08,7432.2363
9,81,2013-03-15,7432.2363
9,81,2013-03-22,7432.2363
9,81,2013-03-29,7432.2363
9,81,2013-04-05,7432.2363
9,81,2013-04-12,7432.2363
9,81,2013-04-19,7432.2363
9,81,2013-04-26,7432.2363
9,81,2013-05-03,7432.2363
9,81,2013-05-10,7432.2363
9,81,2013-05-17,7432.2363
9,81,2013-05-24,7432.2363
9,81,2013-05-31,7432.2363
9,81,2013-06-07,7432.2363
9,81,2013-06-14,7432.2363
9,81,2013-06-21,7432.2363
9,81,2013-06-28,7432.2363
9,81,2013-07-05,7432.2363
9,81,2013-07-12,7432.2363
9,81,2013-07-19,7432.2363
9,81,2013-07-26,7432.2363
9,82,2012-11-02,7620.1694
9,82,2012-11-09,7620.1694
9,82,2012-11-16,7620.1694
9,82,2012-11-23,10594.092
9,82,2012-11-30,8291.452
9,82,2012-12-07,9757.328
9,82,2012-12-14,9757.328
9,82,2012-12-21,9757.328
9,82,2012-12-28,6721.499
9,82,2013-01-04,6718.0684
9,82,2013-01-11,6718.0684
9,82,2013-01-18,6718.0684
9,82,2013-01-25,6718.0684
9,82,2013-02-01,7432.2363
9,82,2013-02-08,8022.662
9,82,2013-02-15,7432.2363
9,82,2013-02-22,7432.2363
9,82,2013-03-01,7432.2363
9,82,2013-03-08,7432.2363
9,82,2013-03-15,7432.2363
9,82,2013-03-22,7432.2363
9,82,2013-03-29,7432.2363
9,82,2013-04-05,7432.2363
9,82,2013-04-12,7432.2363
9,82,2013-04-19,7432.2363
9,82,2013-04-26,7432.2363
9,82,2013-05-03,7432.2363
9,82,2013-05-10,7432.2363
9,82,2013-05-17,7432.2363
9,82,2013-05-24,7432.2363
9,82,2013-05-31,7432.2363
9,82,2013-06-07,7432.2363
9,82,2013-06-14,7432.2363
9,82,2013-06-21,7432.2363
9,82,2013-06-28,7432.2363
9,82,2013-07-05,7432.2363
9,82,2013-07-12,7432.2363
9,82,2013-07-19,7432.2363
9,82,2013-07-26,7432.2363
9,85,2012-11-02,1164.5228
9,85,2012-11-09,1164.5228
9,85,2012-11-16,1164.5228
9,85,2012-11-23,6110.6045
9,85,2012-11-30,2984.1802
9,85,2012-12-07,5790.532
9,85,2012-12-14,5790.532
9,85,2012-12-21,5790.532
9,85,2012-12-28,1532.4276
9,85,2013-01-04,-451.49445
9,85,2013-01-11,-451.49445
9,85,2013-01-18,-451.49445
9,85,2013-01-25,-451.49445
9,85,2013-02-01,262.67093
9,85,2013-02-08,1676.8864
9,85,2013-02-15,262.67093
9,85,2013-02-22,262.67093
9,85,2013-03-01,262.67093
9,85,2013-03-08,262.67093
9,85,2013-03-15,262.67093
9,85,2013-03-22,262.67093
9,85,2013-03-29,262.67093
9,85,2013-04-05,262.67093
9,85,2013-04-12,262.67093
9,85,2013-04-19,262.67093
9,85,2013-04-26,262.67093
9,85,2013-05-03,262.67093
9,85,2013-05-17,262.67093
9,85,2013-06-14,262.67093
9,85,2013-06-21,262.67093
9,85,2013-06-28,262.67093
9,85,2013-07-05,262.67093
9,85,2013-07-12,262.67093
9,85,2013-07-19,262.67093
9,85,2013-07-26,262.67093
9,87,2012-11-02,9838.086
9,87,2012-11-09,9838.086
9,87,2012-11-16,9838.086
9,87,2012-11-23,13770.636
9,87,2012-11-30,10986.442
9,87,2012-12-07,11701.08
9,87,2012-12-14,11701.08
9,87,2012-12-21,11701.08
9,87,2012-12-28,7442.979
9,87,2013-01-04,8726.178
9,87,2013-01-11,8479.1875
9,87,2013-01-18,8479.1875
9,87,2013-01-25,8479.1875
9,87,2013-02-01,9440.344
9,87,2013-02-08,9861.682
9,87,2013-02-15,9193.355
9,87,2013-02-22,9193.355
9,87,2013-03-01,9193.355
9,87,2013-03-08,9440.344
9,87,2013-03-15,9193.355
9,87,2013-03-22,9440.344
9,87,2013-03-29,9440.344
9,87,2013-04-05,9440.344
9,87,2013-04-12,9440.344
9,87,2013-04-19,9440.344
9,87,2013-04-26,9440.344
9,87,2013-05-03,9440.344
9,87,2013-05-10,9440.344
9,87,2013-05-17,9193.355
9,87,2013-05-24,9440.344
9,87,2013-05-31,9440.344
9,87,2013-06-07,9440.344
9,87,2013-06-14,9440.344
9,87,2013-06-21,9440.344
9,87,2013-06-28,9193.355
9,87,2013-07-05,9440.344
9,87,2013-07-12,9440.344
9,87,2013-07-19,9193.355
9,87,2013-07-26,9193.355
9,90,2012-11-02,7145.8438
9,90,2012-11-09,7145.8438
9,90,2012-11-16,7145.8438
9,90,2012-11-23,11078.391
9,90,2012-11-30,8294.197
9,90,2012-12-07,9008.835
9,90,2012-12-14,9008.835
9,90,2012-12-21,9008.835
9,90,2012-12-28,4750.735
9,90,2013-01-04,6033.936
9,90,2013-01-11,5786.947
9,90,2013-01-18,5786.947
9,90,2013-01-25,5786.947
9,90,2013-02-01,6748.102
9,90,2013-02-08,7169.439
9,90,2013-02-15,6501.113
9,90,2013-02-22,6501.113
9,90,2013-03-01,6501.113
9,90,2013-03-08,6748.102
9,90,2013-03-15,6501.113
9,90,2013-03-22,6748.102
9,90,2013-03-29,6748.102
9,90,2013-04-05,6748.102
9,90,2013-04-12,6748.102
9,90,2013-04-19,6748.102
9,90,2013-04-26,6748.102
9,90,2013-05-03,6748.102
9,90,2013-05-10,6748.102
9,90,2013-05-17,6501.113
9,90,2013-05-24,6748.102
9,90,2013-05-31,6748.102
9,90,2013-06-07,6748.102
9,90,2013-06-14,6748.102
9,90,2013-06-21,6748.102
9,90,2013-06-28,6501.113
9,90,2013-07-05,6748.102
9,90,2013-07-12,6748.102
9,90,2013-07-19,6501.113
9,90,2013-07-26,6501.113
9,91,2012-11-02,3346.4707
9,91,2012-11-09,3346.4707
9,91,2012-11-16,3346.4707
9,91,2012-11-23,7754.852
9,91,2012-11-30,4494.829
9,91,2012-12-07,5685.299
9,91,2012-12-14,5685.299
9,91,2012-12-21,5685.299
9,91,2012-12-28,-298.43372
9,91,2013-01-04,2234.5635
9,91,2013-01-11,1987.5743
9,91,2013-01-18,1987.5743
9,91,2013-01-25,1987.5743
9,91,2013-02-01,2948.7292
9,91,2013-02-08,3845.8987
9,91,2013-02-15,2701.7405
9,91,2013-02-22,2701.7405
9,91,2013-03-01,2701.7405
9,91,2013-03-08,2948.7292
9,91,2013-03-15,2701.7405
9,91,2013-03-22,2948.7292
9,91,2013-03-29,2948.7292
9,91,2013-04-05,2948.7292
9,91,2013-04-12,2948.7292
9,91,2013-04-19,2948.7292
9,91,2013-04-26,2948.7292
9,91,2013-05-03,2948.7292
9,91,2013-05-10,2948.7292
9,91,2013-05-17,2701.7405
9,91,2013-05-24,2948.7292
9,91,2013-05-31,2948.7292
9,91,2013-06-07,2948.7292
9,91,2013-06-14,2948.7292
9,91,2013-06-21,2948.7292
9,91,2013-06-28,2701.7405
9,91,2013-07-05,2948.7292
9,91,2013-07-12,2948.7292
9,91,2013-07-19,2701.7405
9,91,2013-07-26,2701.7405
9,92,2012-11-02,27390.791
9,92,2012-11-09,24055.303
9,92,2012-11-16,27390.791
9,92,2012-11-23,29172.65
9,92,2012-11-30,27285.24
9,92,2012-12-07,29938.568
9,92,2012-12-14,29938.568
9,92,2012-12-21,29938.568
9,92,2012-12-28,20287.97
9,92,2013-01-04,24674.705
9,92,2013-01-11,22560.37
9,92,2013-01-18,22560.37
9,92,2013-01-25,22560.37
9,92,2013-02-01,29746.008
9,92,2013-02-08,25935.076
9,92,2013-02-15,23274.531
9,92,2013-02-22,23274.531
9,92,2013-03-01,23274.531
9,92,2013-03-08,26410.523
9,92,2013-03-15,23274.531
9,92,2013-03-22,29746.008
9,92,2013-03-29,29746.008
9,92,2013-04-05,29746.008
9,92,2013-04-12,26410.523
9,92,2013-04-19,29746.008
9,92,2013-04-26,29746.008
9,92,2013-05-03,26410.523
9,92,2013-05-10,29746.008
9,92,2013-05-17,23274.531
9,92,2013-05-24,29746.008
9,92,2013-05-31,29746.008
9,92,2013-06-07,29746.008
9,92,2013-06-14,29746.008
9,92,2013-06-21,29746.008
9,92,2013-06-28,23274.531
9,92,2013-07-05,29746.008
9,92,2013-07-12,29746.008
9,92,2013-07-19,23274.531
9,92,2013-07-26,23274.531
9,94,2012-11-09,-1179.0018
9,94,2012-12-07,-753.33673
9,94,2012-12-28,-3983.0276
9,94,2013-01-04,-2072.077
9,94,2013-01-11,-2319.0662
9,94,2013-01-25,-2319.0662
9,94,2013-02-15,-1115.4034
9,94,2013-02-22,-1115.4034
9,94,2013-03-08,-868.41425
9,94,2013-03-22,-868.41425
9,94,2013-03-29,-868.41425
9,94,2013-04-19,-868.41425
9,94,2013-05-10,-868.41425
9,94,2013-05-17,-1115.4034
9,94,2013-07-12,-868.41425
9,94,2013-07-19,-1115.4034
9,95,2012-11-02,38130.88
9,95,2012-11-09,38130.88
9,95,2012-11-16,38130.88
9,95,2012-11-23,41899.76
9,95,2012-11-30,39108.215
9,95,2012-12-07,36407.504
9,95,2012-12-14,36407.504
9,95,2012-12-21,36407.504
9,95,2012-12-28,33326.152
9,95,2013-01-04,37460.402
9,95,2013-01-11,37213.418
9,95,2013-01-18,37213.418
9,95,2013-01-25,37213.418
9,95,2013-02-01,38664.066
9,95,2013-02-08,39092.754
9,95,2013-02-15,38417.074
9,95,2013-02-22,38417.074
9,95,2013-03-01,38417.074
9,95,2013-03-08,38664.066
9,95,2013-03-15,38417.074
9,95,2013-03-22,38664.066
9,95,2013-03-29,38664.066
9,95,2013-04-05,38664.066
9,95,2013-04-12,38664.066
9,95,2013-04-19,38664.066
9,95,2013-04-26,38664.066
9,95,2013-05-03,39234.81
9,95,2013-05-10,39234.81
9,95,2013-05-17,38987.816
9,95,2013-05-24,39234.81
9,95,2013-05-31,39234.81
9,95,2013-06-07,39234.81
9,95,2013-06-14,39234.81
9,95,2013-06-21,39234.81
9,95,2013-06-28,38987.816
9,95,2013-07-05,39234.81
9,95,2013-07-12,39234.81
9,95,2013-07-19,38987.816
9,95,2013-07-26,38987.816
9,96,2012-11-02,1461.6621
9,96,2012-11-09,1461.6621
9,96,2012-11-16,1461.6621
9,96,2012-11-23,5230.542
9,96,2012-11-30,2438.9983
9,96,2012-12-07,1898.1205
9,96,2012-12-14,1898.1205
9,96,2012-12-21,1898.1205
9,96,2012-12-28,-658.25305
9,96,2013-01-04,-204.18332
9,96,2013-01-11,-451.17242
9,96,2013-01-18,-451.17242
9,96,2013-01-25,-451.17242
9,96,2013-02-01,999.4794
9,96,2013-02-08,1428.166
9,96,2013-02-15,752.4903
9,96,2013-02-22,752.4903
9,96,2013-03-01,752.4903
9,96,2013-03-08,999.4794
9,96,2013-03-15,752.4903
9,96,2013-03-22,999.4794
9,96,2013-03-29,999.4794
9,96,2013-04-05,1312.5492
9,96,2013-04-12,1312.5492
9,96,2013-04-19,1312.5492
9,96,2013-04-26,1312.5492
9,96,2013-05-03,1482.0525
9,96,2013-05-10,1482.0525
9,96,2013-05-17,1235.0634
9,96,2013-05-24,1482.0525
9,96,2013-05-31,1482.0525
9,96,2013-06-07,1482.0525
9,96,2013-06-14,1482.0525
9,96,2013-06-21,1482.0525
9,96,2013-06-28,1235.0634
9,96,2013-07-05,1482.0525
9,96,2013-07-12,1482.0525
9,96,2013-07-19,1235.0634
9,96,2013-07-26,1235.0634
9,98,2012-12-07,-3036.8394
9,98,2012-12-14,-3036.8394
9,98,2012-12-21,-3036.8394
9,98,2012-12-28,-5962.4097
9,98,2013-01-04,-5400.691
9,99,2012-12-07,-3106.3416
9,99,2013-07-05,-4820.342
9,99,2013-07-19,-4820.342
9,99,2013-07-26,-4820.342
10,1,2012-11-02,46722.348
10,1,2012-11-09,45962.113
10,1,2012-11-16,45962.113
10,1,2012-11-23,47438.734
10,1,2012-11-30,47671.74
10,1,2012-12-07,56509.062
10,1,2012-12-14,55679.582
10,1,2012-12-21,55679.582
10,1,2012-12-28,45349.29
10,1,2013-01-04,39933.8
10,1,2013-01-11,39933.8
10,1,2013-01-18,39173.566
10,1,2013-01-25,39173.566
10,1,2013-02-01,45248.953
10,1,2013-02-08,45949.45
10,1,2013-02-15,45248.953
10,1,2013-02-22,45248.953
10,1,2013-03-01,44402.676
10,1,2013-03-08,45248.953
10,1,2013-03-15,44402.676
10,1,2013-03-22,48026.566
10,1,2013-03-29,48026.566
10,1,2013-04-05,50229.555
10,1,2013-04-12,48133.613
10,1,2013-04-19,48133.613
10,1,2013-04-26,48133.613
10,1,2013-05-03,39978.453
10,1,2013-05-10,39978.453
10,1,2013-05-17,39978.453
10,1,2013-05-24,39978.453
10,1,2013-05-31,39978.453
10,1,2013-06-07,41314.16
10,1,2013-06-14,42756.066
10,1,2013-06-21,39978.453
10,1,2013-06-28,39978.453
10,1,2013-07-05,39978.453
10,1,2013-07-12,39978.453
10,1,2013-07-19,39978.453
10,1,2013-07-26,39978.453
10,2,2012-11-02,84708.96
10,2,2012-11-09,84708.96
10,2,2012-11-16,84708.96
10,2,2012-11-23,84917.51
10,2,2012-11-30,84118.06
10,2,2012-12-07,90697.81
10,2,2012-12-14,90956.0
10,2,2012-12-21,90956.0
10,2,2012-12-28,82407.18
10,2,2013-01-04,82700.94
10,2,2013-01-11,82700.94
10,2,2013-01-18,82700.94
10,2,2013-01-25,82700.94
10,2,2013-02-01,85543.8
10,2,2013-02-08,86244.29
10,2,2013-02-15,85543.8
10,2,2013-02-22,85543.8
10,2,2013-03-01,85543.8
10,2,2013-03-08,85543.8
10,2,2013-03-15,85543.8
10,2,2013-03-22,85053.555
10,2,2013-03-29,85053.555
10,2,2013-04-05,85285.61
10,2,2013-04-12,85543.8
10,2,2013-04-19,85543.8
10,2,2013-04-26,85543.8
10,2,2013-05-03,85543.8
10,2,2013-05-10,85543.8
10,2,2013-05-17,85543.8
10,2,2013-05-24,85543.8
10,2,2013-05-31,85543.8
10,2,2013-06-07,85285.61
10,2,2013-06-14,85053.555
10,2,2013-06-21,85543.8
10,2,2013-06-28,85543.8
10,2,2013-07-05,85543.8
10,2,2013-07-12,85543.8
10,2,2013-07-19,85543.8
10,2,2013-07-26,85543.8
10,3,2012-11-02,37244.355
10,3,2012-11-09,36239.465
10,3,2012-11-16,37244.355
10,3,2012-11-23,40050.855
10,3,2012-11-30,38748.95
10,3,2012-12-07,43460.926
10,3,2012-12-14,43237.957
10,3,2012-12-21,42780.355
10,3,2012-12-28,36304.67
10,3,2013-01-04,35135.99
10,3,2013-01-11,35135.99
10,3,2013-01-18,35135.99
10,3,2013-01-25,35135.99
10,3,2013-02-01,34951.555
10,3,2013-02-08,35652.05
10,3,2013-02-15,35735.93
10,3,2013-02-22,35188.64
10,3,2013-03-01,35735.93
10,3,2013-03-08,35735.93
10,3,2013-03-15,35735.93
10,3,2013-03-22,37836.84
10,3,2013-03-29,37836.84
10,3,2013-04-05,35632.13
10,3,2013-04-12,35735.93
10,3,2013-04-19,35188.64
10,3,2013-04-26,35188.64
10,3,2013-05-03,35735.93
10,3,2013-05-10,35735.93
10,3,2013-05-17,35735.93
10,3,2013-05-24,34951.555
10,3,2013-05-31,34951.555
10,3,2013-06-07,35632.13
10,3,2013-06-14,37836.84
10,3,2013-06-21,34951.555
10,3,2013-06-28,35735.93
10,3,2013-07-05,40008.594
10,3,2013-07-12,40792.97
10,3,2013-07-19,40792.97
10,3,2013-07-26,40792.97
10,4,2012-11-02,46947.12
10,4,2012-11-09,46947.12
10,4,2012-11-16,46947.12
10,4,2012-11-23,53577.234
10,4,2012-11-30,48764.41
10,4,2012-12-07,54559.03
10,4,2012-12-14,53488.01
10,4,2012-12-21,53488.01
10,4,2012-12-28,47012.33
10,4,2013-01-04,43934.633
10,4,2013-01-11,43934.633
10,4,2013-01-18,43934.633
10,4,2013-01-25,43934.633
10,4,2013-02-01,45998.29
10,4,2013-02-08,46698.785
10,4,2013-02-15,45998.29
10,4,2013-02-22,45998.29
10,4,2013-03-01,45998.29
10,4,2013-03-08,45998.29
10,4,2013-03-15,45998.29
10,4,2013-03-22,47916.242
10,4,2013-03-29,47916.242
10,4,2013-04-05,47069.31
10,4,2013-04-12,45998.29
10,4,2013-04-19,45998.29
10,4,2013-04-26,45998.29
10,4,2013-05-03,45998.29
10,4,2013-05-10,45998.29
10,4,2013-05-17,45998.29
10,4,2013-05-24,45998.29
10,4,2013-05-31,45998.29
10,4,2013-06-07,47069.31
10,4,2013-06-14,47916.242
10,4,2013-06-21,45998.29
10,4,2013-06-28,45998.29
10,4,2013-07-05,45998.29
10,4,2013-07-12,45998.29
10,4,2013-07-19,45998.29
10,4,2013-07-26,45998.29
10,5,2012-11-02,51059.453
10,5,2012-11-09,51059.453
10,5,2012-11-16,51059.453
10,5,2012-11-23,82154.75
10,5,2012-11-30,62831.12
10,5,2012-12-07,64564.246
10,5,2012-12-14,60909.03
10,5,2012-12-21,60909.03
10,5,2012-12-28,52988.75
10,5,2013-01-04,41689.633
10,5,2013-01-11,41689.633
10,5,2013-01-18,41689.633
10,5,2013-01-25,41689.633
10,5,2013-02-01,43879.65
10,5,2013-02-08,43950.23
10,5,2013-02-15,43879.65
10,5,2013-02-22,43879.65
10,5,2013-03-01,43879.65
10,5,2013-03-08,43879.65
10,5,2013-03-15,43879.65
10,5,2013-03-22,55751.98
10,5,2013-03-29,55751.98
10,5,2013-04-05,47534.863
10,5,2013-04-12,43879.65
10,5,2013-04-19,43879.65
10,5,2013-04-26,43879.65
10,5,2013-05-03,43879.65
10,5,2013-05-10,43879.65
10,5,2013-05-17,43879.65
10,5,2013-05-24,43879.65
10,5,2013-05-31,43879.65
10,5,2013-06-07,47534.863
10,5,2013-06-14,55751.98
10,5,2013-06-21,43879.65
10,5,2013-06-28,43879.65
10,5,2013-07-05,43879.65
10,5,2013-07-12,43879.65
10,5,2013-07-19,43879.65
10,5,2013-07-26,43879.65
10,6,2012-11-02,32193.09
10,6,2012-11-09,32193.09
10,6,2012-11-16,32193.09
10,6,2012-11-23,41208.316
10,6,2012-11-30,28834.568
10,6,2012-12-07,35471.066
10,6,2012-12-14,37987.156
10,6,2012-12-21,37987.156
10,6,2012-12-28,30256.955
10,6,2013-01-04,28657.684
10,6,2013-01-11,28657.684
10,6,2013-01-18,28657.684
10,6,2013-01-25,28657.684
10,6,2013-02-01,31558.479
10,6,2013-02-08,32105.613
10,6,2013-02-15,31558.479
10,6,2013-02-22,31558.479
10,6,2013-03-01,31558.479
10,6,2013-03-08,31558.479
10,6,2013-03-15,31558.479
10,6,2013-03-22,28300.625
10,6,2013-03-29,28300.625
10,6,2013-04-05,29042.395
10,6,2013-04-12,31558.479
10,6,2013-04-19,31558.479
10,6,2013-04-26,31558.479
10,6,2013-05-03,31558.479
10,6,2013-05-10,31558.479
10,6,2013-05-17,31558.479
10,6,2013-05-24,31558.479
10,6,2013-05-31,31558.479
10,6,2013-06-07,29042.395
10,6,2013-06-14,28300.625
10,6,2013-06-21,31558.479
10,6,2013-06-28,31558.479
10,6,2013-07-05,31558.479
10,6,2013-07-12,31558.479
10,6,2013-07-19,31558.479
10,6,2013-07-26,31558.479
10,7,2012-11-02,55080.664
10,7,2012-11-09,55080.664
10,7,2012-11-16,55080.664
10,7,2012-11-23,89282.875
10,7,2012-11-30,75089.016
10,7,2012-12-07,105070.94
10,7,2012-12-14,95423.805
10,7,2012-12-21,95423.805
10,7,2012-12-28,66131.85
10,7,2013-01-04,42385.71
10,7,2013-01-11,42385.71
10,7,2013-01-18,42385.71
10,7,2013-01-25,42385.71
10,7,2013-02-01,46047.926
10,7,2013-02-08,46595.062
10,7,2013-02-15,46047.926
10,7,2013-02-22,46047.926
10,7,2013-03-01,46047.926
10,7,2013-03-08,46047.926
10,7,2013-03-15,46047.926
10,7,2013-03-22,60949.188
10,7,2013-03-29,60949.188
10,7,2013-04-05,50487.266
10,7,2013-04-12,46047.926
10,7,2013-04-19,46047.926
10,7,2013-04-26,46047.926
10,7,2013-05-03,46047.926
10,7,2013-05-10,46047.926
10,7,2013-05-17,46047.926
10,7,2013-05-24,46047.926
10,7,2013-05-31,46047.926
10,7,2013-06-07,50487.266
10,7,2013-06-14,60949.188
10,7,2013-06-21,46047.926
10,7,2013-06-28,46047.926
10,7,2013-07-05,46047.926
10,7,2013-07-12,46047.926
10,7,2013-07-19,46047.926
10,7,2013-07-26,46047.926
10,8,2012-11-02,54084.73
10,8,2012-11-09,54084.73
10,8,2012-11-16,54084.73
10,8,2012-11-23,58668.71
10,8,2012-11-30,57620.79
10,8,2012-12-07,60425.066
10,8,2012-12-14,58516.73
10,8,2012-12-21,58516.73
10,8,2012-12-28,55665.75
10,8,2013-01-04,49372.89
10,8,2013-01-11,49372.89
10,8,2013-01-18,49372.89
10,8,2013-01-25,49372.89
10,8,2013-02-01,51530.688
10,8,2013-02-08,50842.83
10,8,2013-02-15,51530.688
10,8,2013-02-22,51530.688
10,8,2013-03-01,51530.688
10,8,2013-03-08,51530.688
10,8,2013-03-15,51530.688
10,8,2013-03-22,55167.41
10,8,2013-03-29,55167.41
10,8,2013-04-05,53439.023
10,8,2013-04-12,51530.688
10,8,2013-04-19,51530.688
10,8,2013-04-26,51530.688
10,8,2013-05-03,51530.688
10,8,2013-05-10,51530.688
10,8,2013-05-17,51530.688
10,8,2013-05-24,51530.688
10,8,2013-05-31,51530.688
10,8,2013-06-07,53439.023
10,8,2013-06-14,55167.41
10,8,2013-06-21,51530.688
10,8,2013-06-28,51530.688
10,8,2013-07-05,51530.688
10,8,2013-07-12,51530.688
10,8,2013-07-19,51530.688
10,8,2013-07-26,51530.688
10,9,2012-11-02,46688.29
10,9,2012-11-09,46688.29
10,9,2012-11-16,46688.29
10,9,2012-11-23,49063.906
10,9,2012-11-30,47223.824
10,9,2012-12-07,50672.4
10,9,2012-12-14,50645.74
10,9,2012-12-21,50645.74
10,9,2012-12-28,45920.48
10,9,2013-01-04,42483.625
10,9,2013-01-11,42483.625
10,9,2013-01-18,42483.625
10,9,2013-01-25,42483.625
10,9,2013-02-01,45839.848
10,9,2013-02-08,45944.15
10,9,2013-02-15,45839.848
10,9,2013-02-22,45839.848
10,9,2013-03-01,45839.848
10,9,2013-03-08,45839.848
10,9,2013-03-15,45839.848
10,9,2013-03-22,46476.047
10,9,2013-03-29,46476.047
10,9,2013-04-05,45866.508
10,9,2013-04-12,45839.848
10,9,2013-04-19,45839.848
10,9,2013-04-26,45839.848
10,9,2013-05-03,45839.848
10,9,2013-05-10,45839.848
10,9,2013-05-17,45839.848
10,9,2013-05-24,45839.848
10,9,2013-05-31,45839.848
10,9,2013-06-07,45866.508
10,9,2013-06-14,46476.047
10,9,2013-06-21,45839.848
10,9,2013-06-28,45839.848
10,9,2013-07-05,45839.848
10,9,2013-07-12,45839.848
10,9,2013-07-19,45839.848
10,9,2013-07-26,45839.848
10,10,2012-11-02,44614.383
10,10,2012-11-09,44614.383
10,10,2012-11-16,44614.383
10,10,2012-11-23,46990.0
10,10,2012-11-30,45149.918
10,10,2012-12-07,46987.695
10,10,2012-12-14,46961.035
10,10,2012-12-21,46961.035
10,10,2012-12-28,42584.23
10,10,2013-01-04,40409.723
10,10,2013-01-11,40409.723
10,10,2013-01-18,40409.723
10,10,2013-01-25,40409.723
10,10,2013-02-01,43765.945
10,10,2013-02-08,43870.246
10,10,2013-02-15,43765.945
10,10,2013-02-22,43765.945
10,10,2013-03-01,43765.945
10,10,2013-03-08,43765.945
10,10,2013-03-15,43765.945
10,10,2013-03-22,44402.145
10,10,2013-03-29,44402.145
10,10,2013-04-05,43792.605
10,10,2013-04-12,43765.945
10,10,2013-04-19,43765.945
10,10,2013-04-26,43765.945
10,10,2013-05-03,43765.945
10,10,2013-05-10,43765.945
10,10,2013-05-17,43765.945
10,10,2013-05-24,43765.945
10,10,2013-05-31,43765.945
10,10,2013-06-07,43792.605
10,10,2013-06-14,44402.145
10,10,2013-06-21,43765.945
10,10,2013-06-28,43765.945
10,10,2013-07-05,43765.945
10,10,2013-07-12,43765.945
10,10,2013-07-19,43765.945
10,10,2013-07-26,43765.945
10,11,2012-11-02,33959.742
10,11,2012-11-09,33959.742
10,11,2012-11-16,33959.742
10,11,2012-11-23,36335.348
10,11,2012-11-30,34495.27
10,11,2012-12-07,36333.05
10,11,2012-12-14,36306.39
10,11,2012-12-21,36306.39
10,11,2012-12-28,31929.588
10,11,2013-01-04,29755.062
10,11,2013-01-11,29755.062
10,11,2013-01-18,29755.062
10,11,2013-01-25,29755.062
10,11,2013-02-01,33111.297
10,11,2013-02-08,33215.594
10,11,2013-02-15,33111.297
